role_search,title,company,location,area,created,description,category,contract_type,contract_time,salary_min,salary_max,redirect_url,country,region,city,has_sql,has_excel,has_python,has_r_,has_power_bi,has_tableau,has_azure,has_aws,salary_avg,years_exp,has_r_programming
junior analyst,Junior Data Analyst,Elite Hiring Solution,"Barkingside, Ilford","['UK', 'Eastern England', 'Essex', 'Ilford', 'Barkingside']",2025-11-05T15:49:51Z,"Our client, a leading organisation in the data and insights sector, is seeking a Junior Data Analyst to join their growing team. This is an exciting opportunity for individuals who are passionate about data and eager to start or develop a career in analytics. In this role, you will support data collection, cleaning, and analysis across various business areas, helping to produce actionable insights that drive strategic decisions. Working closely with senior analysts and managers, you’ll gain val…",IT Jobs,,full_time,25000.0,32000.0,https://www.adzuna.co.uk/jobs/land/ad/5482368662?se=DnvKRYvF8BGuupIycgpbPA&utm_medium=api&utm_source=ca4e041d&v=2B16B899A93325866A4F6053376FC847B0A36F12,UK,Eastern England,Barkingside,False,False,False,True,False,False,False,False,28500.0,,False
junior analyst,Junior Data Analyst,Elite Hiring Solution,"Humberstone, Leicester","['UK', 'East Midlands', 'Leicestershire', 'Leicester', 'Humberstone']",2025-11-05T15:49:40Z,"Our client, a leading organisation in the data and insights sector, is seeking a Junior Data Analyst to join their growing team. This is an exciting opportunity for individuals who are passionate about data and eager to start or develop a career in analytics. In this role, you will support data collection, cleaning, and analysis across various business areas, helping to produce actionable insights that drive strategic decisions. Working closely with senior analysts and managers, you’ll gain val…",IT Jobs,,full_time,25000.0,32000.0,https://www.adzuna.co.uk/jobs/land/ad/5482368373?se=DnvKRYvF8BGuupIycgpbPA&utm_medium=api&utm_source=ca4e041d&v=5A8A110BFA18A34DEC3D1943450064DB6B81E18C,UK,East Midlands,Humberstone,False,False,False,True,False,False,False,False,28500.0,,False
junior analyst,Junior Quant Analyst,The Opportunity Hub UK,"London, UK","['UK', 'London']",2025-11-15T04:04:40Z,"Position: Junior Quantitative Analyst - Trading Location: London Compensation: Competitive salary  benefits About the Role An exceptional opportunity has emerged for a driven Junior Quant Analyst to join a market-leading quantitative trading firm. This position offers hands-on experience in developing and implementing sophisticated trading strategies within a cutting-edge environment. Primary Focus You will be instrumental in building and optimising quantitative trading models, working alongsid…",Accounting & Finance Jobs,,,30000.0,50000.0,https://www.adzuna.co.uk/jobs/details/5497036552?utm_medium=api&utm_source=ca4e041d,UK,London,London,False,False,False,True,False,False,False,False,40000.0,,False
junior analyst,Junior Marketing Analyst,MorePeople,"Dallinghoo, Woodbridge","['UK', 'Eastern England', 'Suffolk', 'Woodbridge', 'Dallinghoo']",2025-11-06T20:09:17Z,"Title: Junior Marketing Analyst Location: Ipswich Industry: Consumer Goods Working Pattern: Onsite Ready to turn data into real commercial impact? This is your chance to join a growing consumer brand that truly values insight-led decision-making. You'll work with a business that believes in data over guesswork - where your analysis directly shapes how products are marketed, customers are engaged, and growth is achieved. If you're naturally analytical, commercially minded, and looking to build y…","PR, Advertising & Marketing Jobs",,full_time,25000.0,35000.0,https://www.adzuna.co.uk/jobs/details/5484332935?utm_medium=api&utm_source=ca4e041d,UK,Eastern England,Dallinghoo,False,False,False,True,False,False,False,False,30000.0,,False
junior analyst,Junior SOC Analyst,SiXworks,"Farnborough, Hampshire","['UK', 'South East England', 'Hampshire', 'Farnborough']",2025-09-21T11:16:58Z,"We currently have an exciting opportunity for a Junior SOC Analyst join our existing experienced team. What do we look for in a Junior SOC Analyst ? We are a small, thriving company based in Farnborough, delivering proofs of concept and high quality, focused IT consultancy. We are looking to recruit a Junior SOC Analyst to join us on fast moving, innovative and influential work that is underway in the Defence and Security Sector. You will have a challenging, vastly interesting, and technically …",IT Jobs,,full_time,51757.09,51757.09,https://www.adzuna.co.uk/jobs/details/5409589380?utm_medium=api&utm_source=ca4e041d,UK,South East England,Farnborough,False,False,False,True,False,False,False,False,51757.09,,False
junior analyst,Junior Support Analyst,Leo Technology,"London, UK","['UK', 'London']",2025-11-18T08:30:43Z,"The Job: Job Title: Junior Support Analyst (12 month FTC) Industry: Enterprise SaaS (Retail) Working Set-Up: Remote first - Please note: This is 12 month Fixed Term Contract running January 2026 - February 2027 Salary - £28,000 p/a  10% discretionary bonus Interview process: 2 stages (virtual) The Role: Leo Technology have partnered with a long standing client to help them make a critical hire for their tech sales team! This multi-national company are the market leaders in retail loyalty soluti…",IT Jobs,contract,,28000.0,28000.0,https://www.adzuna.co.uk/jobs/details/5501476514?utm_medium=api&utm_source=ca4e041d,UK,London,London,False,False,False,True,False,False,False,False,28000.0,,False
junior analyst,Junior Compliance Analyst,LJ Recruitment,"Stanley, Liverpool","['UK', 'North West England', 'Merseyside', 'Liverpool', 'Stanley']",2025-11-11T19:44:07Z,"Junior Compliance Analyst Location: Liverpool Contract: 12-Month Fixed Term Salary: Competitive An exciting opportunity has arisen for a Junior Compliance Analyst to join a busy and supportive Risk and Compliance team in Liverpool. This role is ideal for someone looking to develop a career in risk management, compliance, or client due diligence within a professional services environment. You will support the Business Acceptance Manager and Senior Analysts across all aspects of new client and ma…",Accounting & Finance Jobs,contract,full_time,28000.0,31000.0,https://www.adzuna.co.uk/jobs/land/ad/5491083409?se=DnvKRYvF8BGuupIycgpbPA&utm_medium=api&utm_source=ca4e041d&v=A12C55D55F3567E08EEC56300F3589C412825155,UK,North West England,Stanley,False,False,False,True,False,False,False,False,29500.0,,False
junior analyst,Junior Data Analyst,Baltic Apprenticeships,"High Wycombe, Buckinghamshire","['UK', 'South East England', 'Buckinghamshire', 'High Wycombe']",2025-10-24T01:49:59Z,"Begin Your Career as a Junior Data Analyst Apprentice at DEKRA UK DEKRA UK is searching for a curious and motivated Junior Data Analyst Apprentice. This role offers a fantastic opportunity for young talent to immerse themselves in the world of data, transforming raw information into meaningful insights that drive real business decisions. As part of DEKRA UK, youll be joining a global company renowned for its commitment to safety, quality, and sustainability. Apprentices will gain hands-on exper…",IT Jobs,,,24000.0,24000.0,https://www.adzuna.co.uk/jobs/details/5461789097?utm_medium=api&utm_source=ca4e041d,UK,South East England,High Wycombe,False,False,False,True,False,False,False,False,24000.0,,False
junior analyst,Junior Operations Analyst,Experian Ltd,"Nottingham, Nottinghamshire","['UK', 'East Midlands', 'Nottinghamshire', 'Nottingham']",2025-11-05T00:09:29Z,"Company Description Experian is a global data and technology company, powering opportunities for people and businesses around the world. We help to redefine lending practices, uncover and prevent fraud, simplify healthcare, create marketing solutions, and gain deeper insights into the automotive market, all using our unique combination of data, analytics and software. We also assist millions of people to realize their financial goals and help them save time and money. We invest in people and ne…",IT Jobs,,,30603.36,30603.36,https://www.adzuna.co.uk/jobs/details/5481314242?utm_medium=api&utm_source=ca4e041d,UK,East Midlands,Nottingham,False,False,False,True,False,False,False,False,30603.36,,False
junior analyst,Junior Data Analyst,PS Computer Services Ltd t/a Parker Shaw,"Erskine, Renfrewshire","['UK', 'Scotland', 'Renfrewshire', 'Erskine']",2025-11-11T06:44:48Z,"Our client manages customer-returned End of Lease computer hardware world-wide with the remit to accurately terminate leases & invoice customers accordingly. They also make available to Sales Teams a consistent supply of all types of hardware from tablets, notebooks & printers through to complex data centres from all commercial vendors. The End of Lease Returns Team currently has a vacancy for a Junior Data Analyst and invites recent graduates to apply for this key back office role based in our…",IT Jobs,,,27040.0,72800.0,https://www.adzuna.co.uk/jobs/details/5490199430?utm_medium=api&utm_source=ca4e041d,UK,Scotland,Erskine,False,False,False,True,False,False,False,False,49920.0,,False
junior analyst,Junior Monitoring Analyst,The Curve Group,"Newport, Wales","['UK', 'Wales', 'Newport']",2025-11-19T11:26:11Z,"Our client was established in 1996 to provide flexible and accessible finance to SMEs across the country. Now, more than 20 years on, they have grown to become one of the UK's largest, independent finance houses. They have continued to deliver leading-edge finance solutions through a unique combination of teamwork and technology. From this continued success they are now looking to recruit a Junior Monitoring Analyst to allow them to continue their exciting growth plans. Their aim is to take the…",Accounting & Finance Jobs,permanent,full_time,32997.98,32997.98,https://www.adzuna.co.uk/jobs/details/5503119095?utm_medium=api&utm_source=ca4e041d,UK,Wales,Newport,False,False,False,True,False,False,False,False,32997.98,20.0,False
junior analyst,Junior Finance Analyst,EA FIRST LTD,"Cambridge, Cambridgeshire","['UK', 'Eastern England', 'Cambridgeshire', 'Cambridge']",2025-11-15T00:00:28Z,"EA First are pleased to be partnering with a major global organisation to support them to recruit a Junior Finance Analyst to join its FP&A team in Cambridge. This is a brilliant opportunity for a graduate or someone with early exposure to finance who wants to develop strong analytical, commercial and systems skills within a business-facing finance role. We are working with a leading global technology business with a strong reputation for innovation, offering modern systems, supportive teams an…",Accounting & Finance Jobs,permanent,full_time,27000.0,33000.0,https://www.adzuna.co.uk/jobs/details/5496852895?utm_medium=api&utm_source=ca4e041d,UK,Eastern England,Cambridge,False,False,False,True,False,False,False,False,30000.0,,False
junior analyst,Junior MI Analyst,Markerstudy Group,UK,['UK'],2025-10-25T00:43:53Z,"Junior MI Analyst Role Purpose: To design, develop, and maintain systems and processes that enable the efficient production of data and reports required across the business. The role is also responsible for ensuring that system changes are implemented accurately, on time, and in alignment with established governance frameworks. In addition, the role supports internal and external stakeholders by responding to ad-hoc data and reporting requests through the development of reports and scripts that…",IT Jobs,permanent,full_time,31858.41,31858.41,https://www.adzuna.co.uk/jobs/details/5463319721?utm_medium=api&utm_source=ca4e041d,UK,UK,,False,False,False,True,False,False,False,False,31858.41,,False
junior analyst,Junior Data Analyst,Baltic Apprenticeships,"Chipping Norton, Oxfordshire","['UK', 'South East England', 'Oxfordshire', 'Chipping Norton']",2025-11-05T20:14:15Z,"Start your journey in data with Ridgeway Education Trust! Ridgeway Education Trust is seeking a Junior Data Analyst Apprentice to join its friendly and forward-thinking team. The successful candidate will play a key role in supporting the collection, organisation and presentation of data across the Trust. Working with a variety of information including student performance, school operations, HR and finance data, they will help turn raw data into meaningful insights that support decision-making …",IT Jobs,,,24000.0,24000.0,https://www.adzuna.co.uk/jobs/details/5482715336?utm_medium=api&utm_source=ca4e041d,UK,South East England,Chipping Norton,False,False,False,True,False,False,False,False,24000.0,,False
